Selected Gene,Overlapping Gene,Overlapping Strand,Overlapping Gene name,Overlapping Gene start (bp),Overlapping Gene end (bp),Selected Strand,Selected Gene name,Selected Gene start (bp),Selected Gene end (bp),overlap type
ENSG00000243056,ENSG00000254996,1,ANKHD1-EIF4EBP3,140401908,140549569,1,EIF4EBP3,140547662,140549576,6.0
ENSG00000243056,ENSG00000213523,-1,SRA1,140537340,140557677,1,EIF4EBP3,140547662,140549576,5.0
ENSG00000254996,ENSG00000131503,1,ANKHD1,140401814,140539856,1,ANKHD1-EIF4EBP3,140401908,140549569,3.0
ENSG00000131495,ENSG00000113141,1,IK,140647058,140662480,-1,NDUFA2,140638740,140647771,2.0
ENSG00000256453,ENSG00000170445,-1,HARS1,140673035,140691537,-1,DND1,140670794,140673576,1.0
ENSG00000256453,ENSG00000120314,1,WDR55,140664868,140674124,-1,DND1,140670794,140673576,5.0
ENSG00000112855,ENSG00000170445,-1,HARS1,140673035,140691537,1,HARS2,140691430,140699305,2.0
ENSG00000146007,ENSG00000112855,1,HARS2,140691430,140699305,1,ZMAT2,140698680,140706686,1.0
ENSG00000170445,ENSG00000112855,1,HARS2,140691430,140699305,-1,HARS1,140673035,140691537,2.0
ENSG00000204969,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA2,140794852,141012347,6.0
ENSG00000255408,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA3,140801028,141012347,6.0
ENSG00000255408,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA3,140801028,141012347,6.0
ENSG00000204965,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA5,140821604,141012347,6.0
ENSG00000204965,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA5,140821604,141012347,6.0
ENSG00000204965,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA5,140821604,141012347,6.0
ENSG00000204965,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHA5,140821604,141012347,6.0
ENSG00000081842,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA6,140827958,141012347,6.0
ENSG00000081842,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA6,140827958,141012347,6.0
ENSG00000081842,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA6,140827958,141012347,6.0
ENSG00000081842,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHA6,140827958,141012347,6.0
ENSG00000081842,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHA6,140827958,141012347,6.0
ENSG00000204963,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA7,140834248,141012347,6.0
ENSG00000204963,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA7,140834248,141012347,6.0
ENSG00000204963,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA7,140834248,141012347,6.0
ENSG00000204963,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHA7,140834248,141012347,6.0
ENSG00000204963,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHA7,140834248,141012347,6.0
ENSG00000204963,ENSG00000081842,1,PCDHA6,140827958,141012347,1,PCDHA7,140834248,141012347,6.0
ENSG00000204962,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204962,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204962,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204962,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204962,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204962,ENSG00000081842,1,PCDHA6,140827958,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204962,ENSG00000204963,1,PCDHA7,140834248,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204961,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000081842,1,PCDHA6,140827958,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204963,1,PCDHA7,140834248,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000250120,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000081842,1,PCDHA6,140827958,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204963,1,PCDHA7,140834248,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204961,1,PCDHA9,140847772,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000249158,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000081842,1,PCDHA6,140827958,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204963,1,PCDHA7,140834248,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204961,1,PCDHA9,140847772,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000250120,1,PCDHA10,140855883,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000251664,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000081842,1,PCDHA6,140827958,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204963,1,PCDHA7,140834248,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204961,1,PCDHA9,140847772,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000250120,1,PCDHA10,140855883,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000249158,1,PCDHA11,140868183,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000239389,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000081842,1,PCDHA6,140827958,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204963,1,PCDHA7,140834248,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204961,1,PCDHA9,140847772,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000250120,1,PCDHA10,140855883,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000249158,1,PCDHA11,140868183,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000251664,1,PCDHA12,140875302,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000243232,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000081842,1,PCDHA6,140827958,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204963,1,PCDHA7,140834248,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204961,1,PCDHA9,140847772,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000250120,1,PCDHA10,140855883,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000249158,1,PCDHA11,140868183,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000251664,1,PCDHA12,140875302,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000239389,1,PCDHA13,140882124,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000248383,1,PCDHAC1,140926299,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000248383,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204967,1,PCDHA4,140807037,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204965,1,PCDHA5,140821604,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000081842,1,PCDHA6,140827958,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204963,1,PCDHA7,140834248,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204961,1,PCDHA9,140847772,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000250120,1,PCDHA10,140855883,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000249158,1,PCDHA11,140868183,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000251664,1,PCDHA12,140875302,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000239389,1,PCDHA13,140882124,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000204967,ENSG00000204970,1,PCDHA1,140786136,141012347,1,PCDHA4,140807037,141012347,6.0
ENSG00000204967,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA4,140807037,141012347,6.0
ENSG00000204967,ENSG00000255408,1,PCDHA3,140801028,141012347,1,PCDHA4,140807037,141012347,6.0
ENSG00000145936,ENSG00000182132,1,KCNIP1,170353487,170736632,-1,KCNMB1,170374671,170389634,5.0
ENSG00000182700,ENSG00000185129,1,PURA,140107777,140125619,1,IGIP,140125937,140129392,1.0
ENSG00000258864,ENSG00000134982,1,APC,112707518,112846239,1,,112827213,112867582,6.0
ENSG00000153037,ENSG00000258864,1,,112827213,112867582,1,SRP19,112861188,112898371,6.0
ENSG00000176055,ENSG00000113356,1,POLR3G,90471748,90514557,-1,MBLAC2,90458209,90474771,5.0
ENSG00000113356,ENSG00000176055,-1,MBLAC2,90458209,90474771,1,POLR3G,90471748,90514557,5.0
ENSG00000176018,ENSG00000164199,1,ADGRV1,90529344,91164437,-1,LYSMD3,90515611,90529584,2.0
ENSG00000170271,ENSG00000155508,1,CNOT8,154857553,154876792,-1,FAXDC2,154818492,154859252,5.0
ENSG00000186105,ENSG00000086200,1,IPO11,62403972,62628582,1,LRRC70,62578819,62581446,6.0
ENSG00000086189,ENSG00000086200,1,IPO11,62403972,62628582,-1,DIMT1,62347284,62403943,2.0
ENSG00000086189,ENSG00000288643,1,,62306206,62537249,-1,DIMT1,62347284,62403943,5.0
ENSG00000145864,ENSG00000145863,1,GABRA6,161547063,161702593,-1,GABRB2,161288429,161549044,5.0
ENSG00000288643,ENSG00000068796,1,KIF2A,62306162,62391025,1,,62306206,62537249,3.0
ENSG00000086200,ENSG00000288643,1,,62306206,62537249,1,IPO11,62403972,62628582,6.0
ENSG00000086200,ENSG00000086189,-1,DIMT1,62347284,62403943,1,IPO11,62403972,62628582,2.0
ENSG00000068796,ENSG00000288643,1,,62306206,62537249,1,KIF2A,62306162,62391025,3.0
ENSG00000113555,ENSG00000013561,1,RNF14,141958328,141990292,-1,PCDH12,141943581,141969741,5.0
ENSG00000113119,ENSG00000131495,-1,NDUFA2,140638740,140647771,1,TMCO6,140639435,140645408,4.0
ENSG00000113141,ENSG00000131495,-1,NDUFA2,140638740,140647771,1,IK,140647058,140662480,2.0
ENSG00000112983,ENSG00000112984,1,KIF20A,138178719,138187723,-1,BRD8,138139770,138178953,2.0
ENSG00000158987,ENSG00000273217,-1,,131425891,131796983,-1,RAPGEF6,131423921,131635231,6.0
ENSG00000217128,ENSG00000273217,-1,,131425891,131796983,-1,FNIP1,131641714,131797017,3.0
ENSG00000164331,ENSG00000164338,1,UTP15,73565443,73583380,-1,ANKRA2,73552190,73565667,2.0
ENSG00000164338,ENSG00000164331,-1,ANKRA2,73552190,73565667,1,UTP15,73565443,73583380,2.0
ENSG00000152700,ENSG00000113615,1,SEC24A,134648785,134727909,-1,SAR1B,134601149,134649271,2.0
ENSG00000113615,ENSG00000152700,-1,SAR1B,134601149,134649271,1,SEC24A,134648785,134727909,2.0
ENSG00000181904,ENSG00000145833,1,DDX46,134758771,134855133,1,C5orf24,134845680,134859735,6.0
ENSG00000177556,ENSG00000145907,1,G3BP1,151771045,151812911,-1,ATOX1,151742316,151772532,5.0
ENSG00000082196,ENSG00000273294,-1,C1QTNF3-AMACR,33987174,34124528,-1,C1QTNF3,34017858,34043213,6.0
ENSG00000242110,ENSG00000273294,-1,C1QTNF3-AMACR,33987174,34124528,-1,AMACR,33986165,34008104,6.0
ENSG00000242110,ENSG00000289791,-1,,33997007,34008084,-1,AMACR,33986165,34008104,3.0
ENSG00000289791,ENSG00000273294,-1,C1QTNF3-AMACR,33987174,34124528,-1,,33997007,34008084,6.0
ENSG00000289791,ENSG00000242110,-1,AMACR,33986165,34008104,-1,,33997007,34008084,3.0
ENSG00000074317,ENSG00000175766,1,EIF4E1B,176630618,176646644,-1,SNCB,176620082,176630556,2.0
ENSG00000048140,ENSG00000175766,1,EIF4E1B,176630618,176646644,1,TSPAN17,176647387,176659054,1.0
ENSG00000175766,ENSG00000074317,-1,SNCB,176620082,176630556,1,EIF4E1B,176630618,176646644,2.0
ENSG00000164182,ENSG00000049167,-1,ERCC8,60866454,60945073,1,NDUFAF2,60945177,61154531,2.0
ENSG00000164187,ENSG00000145604,1,SKP2,36151989,36196849,-1,LMBRD2,36098407,36151887,2.0
ENSG00000145604,ENSG00000164187,-1,LMBRD2,36098407,36151887,1,SKP2,36151989,36196849,2.0
ENSG00000145907,ENSG00000177556,-1,ATOX1,151742316,151772532,1,G3BP1,151771045,151812911,5.0
ENSG00000155508,ENSG00000170271,-1,FAXDC2,154818492,154859252,1,CNOT8,154857553,154876792,5.0
ENSG00000131435,ENSG00000072682,-1,P4HA2,132190147,132295315,1,PDLIM4,132257696,132273454,5.0
ENSG00000197208,ENSG00000072682,-1,P4HA2,132190147,132295315,1,SLC22A4,132294394,132344190,2.0
ENSG00000082213,ENSG00000113360,-1,DROSHA,31400494,31532196,1,C5orf22,31532287,31555053,2.0
ENSG00000072682,ENSG00000197208,1,SLC22A4,132294394,132344190,-1,P4HA2,132190147,132295315,2.0
ENSG00000091010,ENSG00000275740,1,,146203550,146339251,1,POU4F3,146338839,146341728,1.0
ENSG00000091009,ENSG00000275740,1,,146203550,146339251,1,RBM27,146203605,146289223,3.0
ENSG00000113360,ENSG00000082213,1,C5orf22,31532287,31555053,-1,DROSHA,31400494,31532196,2.0
ENSG00000285868,ENSG00000135074,-1,ADAM19,157395534,157575775,-1,,157341596,157460100,6.0
ENSG00000285868,ENSG00000172548,1,NIPAL4,157460213,157474722,-1,,157341596,157460100,2.0
ENSG00000172548,ENSG00000135074,-1,ADAM19,157395534,157575775,1,NIPAL4,157460213,157474722,5.0
ENSG00000172548,ENSG00000285868,-1,,157341596,157460100,1,NIPAL4,157460213,157474722,2.0
ENSG00000172568,ENSG00000285868,-1,,157341596,157460100,-1,FNDC9,157341598,157345677,6.0
ENSG00000172568,ENSG00000055163,1,CYFIP2,157266079,157395595,-1,FNDC9,157341598,157345677,5.0
ENSG00000204659,ENSG00000127022,1,CANX,179678628,179731641,-1,CBY3,179678560,179681034,4.0
ENSG00000127022,ENSG00000204659,-1,CBY3,179678560,179681034,1,CANX,179678628,179731641,4.0
ENSG00000158402,ENSG00000120709,1,FAM53C,138331935,138349729,-1,CDC25C,138285269,138338355,5.0
ENSG00000120709,ENSG00000158402,-1,CDC25C,138285269,138338355,1,FAM53C,138331935,138349729,5.0
ENSG00000037749,ENSG00000055147,-1,FAM114A2,153990148,154038936,1,MFAP3,154038959,154220478,2.0
ENSG00000176087,ENSG00000113108,-1,APBB3,140558268,140564781,1,SLC35A4,140564446,140569100,2.0
ENSG00000213523,ENSG00000113108,-1,APBB3,140558268,140564781,-1,SRA1,140537340,140557677,1.0
ENSG00000204928,ENSG00000156463,1,SH3RF2,145936578,146081791,-1,GRXCR2,145858521,145937126,2.0
ENSG00000085231,ENSG00000152942,1,RAD17,69369293,69414801,-1,AK6,69350984,69370013,2.0
ENSG00000085231,ENSG00000273841,-1,TAF9,69362026,69370013,-1,AK6,69350984,69370013,3.0
ENSG00000152939,ENSG00000152942,1,RAD17,69369293,69414801,1,MARVELD2,69415065,69444330,1.0
ENSG00000273841,ENSG00000152942,1,RAD17,69369293,69414801,-1,TAF9,69362026,69370013,2.0
ENSG00000273841,ENSG00000085231,-1,AK6,69350984,69370013,-1,TAF9,69362026,69370013,3.0
ENSG00000152942,ENSG00000273841,-1,TAF9,69362026,69370013,1,RAD17,69369293,69414801,2.0
ENSG00000152942,ENSG00000085231,-1,AK6,69350984,69370013,1,RAD17,69369293,69414801,2.0
ENSG00000113396,ENSG00000138829,-1,FBN2,128257909,128659185,1,SLC27A6,128538013,129033642,5.0
ENSG00000113108,ENSG00000176087,1,SLC35A4,140564446,140569100,-1,APBB3,140558268,140564781,2.0
ENSG00000146094,ENSG00000183258,-1,DDX41,177511577,177516961,-1,DOK3,177501904,177511274,1.0
ENSG00000145723,ENSG00000145725,1,PPIP5K2,103120149,103212799,-1,GIN1,103086000,103120138,2.0
ENSG00000113163,ENSG00000122008,1,POLK,75511845,75609991,-1,CERT1,75356345,75512138,2.0
ENSG00000049167,ENSG00000164182,1,NDUFAF2,60945177,61154531,-1,ERCC8,60866454,60945073,2.0
ENSG00000081853,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA2,141338760,141512975,6.0
ENSG00000254245,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA3,141343829,141512975,6.0
ENSG00000254245,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA3,141343829,141512975,6.0
ENSG00000254221,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGB1,141350099,141512975,6.0
ENSG00000254221,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGB1,141350099,141512975,6.0
ENSG00000254221,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGB1,141350099,141512975,6.0
ENSG00000262576,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA4,141355021,141512975,6.0
ENSG00000262576,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA4,141355021,141512975,6.0
ENSG00000262576,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA4,141355021,141512975,6.0
ENSG00000262576,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA4,141355021,141512975,6.0
ENSG00000253910,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253910,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253910,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253910,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253910,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253485,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000262209,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000253731,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253537,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000253731,1,PCDHGA6,141373891,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253953,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGB4,141387698,141512975,6.0
